agent_id,scenario,task_id,task_kind,runs,success_rate,pass_at_1,pass_at_3,pass_pow_3,time_p10,time_median,time_p90,time_mean,time_std,time_cv,cost_p10,cost_median,cost_p90,cost_mean,cost_std,cost_cv,cold_cost_median,cold_cost_p90,cold_cost_cv,cache_savings_mean,cache_read_rate_mean,cost_per_success_mean,time_per_success_mean,xcodebuild_calls_mean,xcrun_calls_mean,simctl_calls_mean,mcp_tool_calls_mean,time_to_first_xcodebuild_mean,time_to_first_mcp_build_mean,xcodebuild_repeat_mean,destination_count_mean,destination_churn_mean,tool_error_mean,tool_error_mcp_mean,tool_error_non_mcp_mean
claude-sonnet,mcp_unprimed_v2,smoke_build_install_launch,regression,15,1.0,1.0,1.0,1.0,66.71820497512817,69.94568920135498,79.41045980453491,79.47155197461446,30.09629999427084,0.378705325949649,0.0653758,0.0656854,0.10648268999999999,0.07409267333333333,0.01773150120802831,0.23931517666067448,0.27782700000000005,0.5594622,0.36254208130413634,0.26151552666666666,0.9995615267843748,0.07409267333333333,79.47155197461446,0.0,0.0,0.0,7.733333333333333,,56.9024726,0.0,0.0,0.0,0.0,0.0,0.0
claude-sonnet,shell_primed,feature_from_task_md_fix_tests,capability,30,1.0,1.0,1.0,1.0,89.20629408359527,96.00868797302246,104.8112671136856,96.83348317146302,7.199613364549737,0.07435045326007104,0.14151519999999998,0.1862644,0.34509871499999994,0.22799097166666668,0.0867937040614675,0.38068921513420234,0.7434465,0.8433354000000001,0.12471038614402408,0.5061886283333333,0.9998047733225986,0.22799097166666668,96.83348317146302,1.0333333333333334,0.0,0.0,0.0,40.1506726,,0.0,1.0333333333333334,0.03333333333333333,0.0,0.0,0.0
claude-sonnet,shell_primed,hn_api_cache_ttl,capability,30,1.0,1.0,1.0,1.0,175.76186821460723,185.19514763355255,208.4112757205963,190.13020501931507,17.457143320278075,0.09181678060308528,0.36808568999999997,0.387035625,0.43072584,0.3983787233333333,0.04426008974137546,0.11110053612060489,1.819479,1.9923189000000003,0.08950379195865762,1.4635632766666666,0.9998008438098742,0.3983787233333333,190.13020501931507,1.3666666666666667,0.0,0.0,0.0,113.3195173,,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
claude-sonnet,shell_primed,hn_offline_api_refactor,capability,30,0.9666666666666667,0.9666666666666667,0.9999629629629629,0.9032962962962963,120.32752480506898,126.1233811378479,147.47681906223298,136.53357308705648,35.16134806322031,0.2575289525368295,0.23941140000000002,0.26388547500000004,0.46325485999999994,0.324983885,0.10622974769759982,0.32687697021530726,1.2737565000000002,1.5450438,0.28010823437430604,1.0766498150000001,0.9998717384447293,0.3361902258620689,141.24162733143774,1.2,0.13333333333333333,0.1,0.0,64.04085893333334,,0.06666666666666667,1.0,0.0,0.03333333333333333,0.0,0.03333333333333333
claude-sonnet,shell_primed,hn_settings_deeplink,capability,30,1.0,1.0,1.0,1.0,176.33364295959473,189.24575853347778,212.71735510826113,198.09056245485942,33.15818279754951,0.16738900827294861,0.3540001399999999,0.419303475,0.55290892,0.43462536833333326,0.07633127505552577,0.17562544806860875,2.365491,2.7275763000000004,0.15014907666337327,1.9221240316666668,0.9999035054653672,0.43462536833333326,198.09056245485942,1.0,6.666666666666667,6.666666666666667,0.0,71.91783050000001,,0.0,1.0,0.0,0.0,0.0,0.0
claude-sonnet,shell_primed,smoke_build_install_launch,regression,30,1.0,1.0,1.0,1.0,86.62339699268341,99.87493813037872,111.41336045265199,100.41906356811523,11.629665130426131,0.11581132821994118,0.11606292500000001,0.17240265,0.34142129499999985,0.20745457499999997,0.0818634588076113,0.39460907915678073,0.845373,1.0151934,0.2681336097070005,0.578654125,0.9998203988291133,0.20745457499999997,100.41906356811523,1.3666666666666667,4.0,4.0,0.0,28.0613135,,0.0,1.0,0.0,0.0,0.0,0.0
claude-sonnet,shell_unprimed,feature_from_task_md_fix_tests,capability,30,1.0,1.0,1.0,1.0,163.8028076648712,186.4323010444641,209.76891779899597,185.20989947319032,22.988906228449842,0.12412352846062397,0.21942871,0.3741585999999999,0.4466867149999999,0.352116705,0.09231809682132913,0.2621803950520585,1.031595,1.3226346000000002,0.20151712411467465,0.710369495,0.9995551091725932,0.352116705,185.20989947319032,3.2333333333333334,0.16666666666666666,0.16666666666666666,0.0,47.52658506666667,,0.16666666666666666,1.9666666666666666,0.9666666666666667,0.5333333333333333,0.0,0.5333333333333333
claude-sonnet,shell_unprimed,hn_api_cache_ttl,capability,30,1.0,1.0,1.0,1.0,202.8459022760391,261.4387706518173,296.66425647735593,256.4925448576609,35.789930783543966,0.1395359494889233,0.4485509900000001,0.5428347,0.693214905,0.55404648,0.09142960165685855,0.16502153692386703,2.2190925000000004,2.6022999,0.12180037602027985,1.68045602,0.9998608613617491,0.55404648,256.4925448576609,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,137.19404746666666,,0.6,1.7,0.7,0.13333333333333333,0.0,0.13333333333333333
claude-sonnet,shell_unprimed,hn_offline_api_refactor,capability,30,1.0,1.0,1.0,1.0,149.1365795135498,207.79766476154327,227.7464938402176,195.12270735899608,31.299818149698257,0.16041094639032122,0.354138725,0.5025773,0.55610279,0.48301155333333334,0.07974771359888085,0.1651051885788864,1.7557485000000002,2.0066529,0.13359519686751944,1.2538673466666668,0.9998591538186906,0.48301155333333334,195.12270735899608,3.933333333333333,0.43333333333333335,0.43333333333333335,0.0,109.9231555,,0.2,1.5666666666666667,0.5666666666666667,0.4666666666666667,0.0,0.4666666666666667
claude-sonnet,shell_unprimed,hn_settings_deeplink,capability,30,1.0,1.0,1.0,1.0,179.93252518177033,201.67047607898712,277.9633677244187,219.20714524586995,56.71545781634541,0.25872996864555436,0.38729428999999993,0.4594081499999999,0.6417761900000001,0.4825161916666666,0.09367439481705443,0.19413730862272677,2.5740689999999997,3.3576441,0.21051231414267363,2.2150749083333334,0.9999098847045356,0.4825161916666666,219.20714524586995,1.3,7.8,7.8,0.0,89.25155313333333,,0.0,1.0,0.0,0.4,0.0,0.4
claude-sonnet,shell_unprimed,smoke_build_install_launch,regression,30,1.0,1.0,1.0,1.0,102.35396029949189,116.57897317409515,149.8539071559906,124.69302009741465,28.670386257406445,0.2299277556595238,0.31349330000000003,0.3753457,0.4132353949999999,0.36487425833333326,0.05287497590028158,0.14491286982480772,0.9454710000000002,1.2103782,0.23432951667545837,0.5665750416666667,0.9996709693703937,0.36487425833333326,124.69302009741465,2.3,4.266666666666667,4.266666666666667,0.0,58.98030137931035,,0.0,1.0,0.0,0.5666666666666667,0.0,0.5666666666666667
codex,mcp_unprimed,feature_from_task_md_fix_tests,capability,30,1.0,1.0,1.0,1.0,103.79141554832458,113.54381346702576,131.70578997135163,116.45159761110942,14.568891667928167,0.125106842385976,0.17942487499999998,0.205562,0.24734612000000003,0.21244878666666667,0.03669277673144415,0.17271351513536917,0.398269375,0.46332475,0.10954151994139265,0.20019963833333335,0.8017766619602661,0.21244878666666667,116.45159761110942,0.0,0.0,0.0,6.433333333333334,,112.09403760000001,0.0,0.0,0.0,0.36666666666666664,0.0,0.36666666666666664
codex,mcp_unprimed,hn_api_cache_ttl,capability,30,1.0,1.0,1.0,1.0,146.78392860889437,165.6389012336731,198.1159624814987,170.06028338273367,20.02707890804313,0.1177645862377558,0.22112947500000002,0.271229175,0.327844825,0.27343071,0.043125997247089036,0.15772184933831696,0.521892,0.604557275,0.17259966154197384,0.24626457333333335,0.9007754340847194,0.27343071,170.06028338273367,0.0,0.0,0.0,6.533333333333333,,154.54057843333334,0.0,0.0,0.0,1.4333333333333333,0.3333333333333333,1.1
codex,mcp_unprimed,hn_offline_api_refactor,capability,30,1.0,1.0,1.0,1.0,111.08365519046782,128.01103293895721,141.9867430448532,127.19746464888254,12.127097304280737,0.09534071561690735,0.15071104999999999,0.1902516,0.23204258,0.19048610000000002,0.031724130903266465,0.1665430228413856,0.43211875,0.484039325,0.11102649511975067,0.23492227499999999,0.8995412188445787,0.19048610000000002,127.19746464888254,0.06666666666666667,0.0,0.0,7.233333333333333,107.498002,95.45532929999999,0.0,0.06666666666666667,0.0,1.6333333333333333,0.9666666666666667,0.6666666666666666
codex,mcp_unprimed,hn_settings_deeplink,capability,30,1.0,1.0,1.0,1.0,164.16719622611998,178.8244549036026,192.71197204589845,180.07753971417745,10.872595830412994,0.06037730106525327,0.363945295,0.394129575,0.461789545,0.4042749666666667,0.03751239105554123,0.0927892997304258,1.0220105,1.0819836999999999,0.056579628108347636,0.608019825,0.9257334413894375,0.4042749666666667,180.07753971417745,0.0,1.5666666666666667,1.5666666666666667,11.3,,136.66882669999998,0.0,0.0,0.0,0.6,0.1,0.5
codex,mcp_unprimed,smoke_build_install_launch,regression,30,1.0,1.0,1.0,1.0,73.18376502990722,80.54933106899261,89.44302458763123,81.08237260977427,7.228266560716902,0.08914720090277123,0.07969626,0.109970875,0.12911265500000002,0.10828564833333335,0.021455817496316837,0.19814091550036125,0.2395155,0.259890925,0.06921609219109211,0.13702241,0.8906862147925451,0.10828564833333335,81.08237260977427,0.0,0.0,0.0,10.366666666666667,,61.7976698,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667
codex,mcp_unprimed_v2,feature_from_task_md_fix_tests,capability,15,1.0,1.0,1.0,1.0,115.30469903945922,129.411119222641,144.1457471370697,129.70202291806538,12.066301737461421,0.09303094482253277,0.15803487,0.18799234999999997,0.20389558,0.18483763666666667,0.019777752060210655,0.10700067592769294,0.40550125,0.4444727,0.11609070642119584,0.20860646333333335,0.84638507718695,0.18483763666666667,129.70202291806538,1.0,0.0,0.0,6.4,131.10562173333332,102.3726358,0.0,1.0,0.0,0.8666666666666667,0.4666666666666667,0.4
codex,mcp_unprimed_v2,hn_api_cache_ttl,capability,15,1.0,1.0,1.0,1.0,162.19143962860107,196.3619921207428,258.8196760654449,201.29344512621563,38.1225588695641,0.18938797955224215,0.22654163,0.28540435,0.33565265999999994,0.28368605999999996,0.044096081218505126,0.15543971818179975,0.5743079999999999,0.6842062499999999,0.1941733103057506,0.26475530666666663,0.917415481091729,0.28368605999999996,201.29344512621563,1.0,0.0,0.0,6.733333333333333,201.805628,149.1066596,0.0,1.0,0.0,2.4,1.0666666666666667,1.3333333333333333
codex,mcp_unprimed_v2,hn_offline_api_refactor,capability,15,1.0,1.0,1.0,1.0,129.45372862815856,145.0436532497406,163.5555462360382,146.33535834948222,15.559584999085947,0.10632826662388804,0.16637656,0.1855441,0.23027872,0.19445190333333334,0.027980596433022416,0.14389469042664765,0.427574,0.5029556,0.14554417872044204,0.23654416333333333,0.913490010791602,0.19445190333333334,146.33535834948222,1.0,0.0,0.0,8.0,146.83498413333334,90.71778053333333,0.0,1.0,0.0,2.466666666666667,1.6666666666666667,0.8
codex,mcp_unprimed_v2,hn_settings_deeplink,capability,15,1.0,1.0,1.0,1.0,165.5639398097992,203.2423927783966,214.045064163208,194.97426745096843,20.9573075389652,0.107487556245008,0.34143137,0.3731945,0.40744753,0.37533496,0.030558997479572195,0.08141793527459365,0.840189,0.9470390999999998,0.09455574615030336,0.4661152066666666,0.9073029553665364,0.37533496,194.97426745096843,0.0,1.4,1.4,11.466666666666667,,138.3554538,0.0,0.0,0.0,1.3333333333333333,0.7333333333333333,0.6
codex,mcp_unprimed_v2,smoke_build_install_launch,regression,15,1.0,1.0,1.0,1.0,92.22856016159056,100.27090001106262,140.92025475502012,121.313818470637,68.21720090270772,0.5623201195271841,0.10122909999999999,0.11680865,0.15422848,0.12272747666666665,0.020912350990459364,0.17039665084338243,0.29235675,0.3313891,0.09464104300536103,0.17597395666666665,0.9192957934978543,0.12272747666666665,121.313818470637,0.0,0.0,0.0,13.0,,94.92702933333334,0.0,0.0,0.0,1.2,1.0,0.2
codex,shell_primed,feature_from_task_md_fix_tests,capability,30,1.0,1.0,1.0,1.0,87.12127697467804,95.77602899074554,106.08707163333892,95.75427877108255,8.066518337343085,0.08424185781428646,0.09001314,0.10937045000000001,0.15308174000000002,0.11431215833333333,0.021646989011352143,0.18936733700915434,0.163464,0.26488455,0.2798777979565801,0.06664414166666667,0.7211500720563685,0.11431215833333333,95.75427877108255,1.4333333333333333,0.0,0.0,0.0,84.19993036666666,,0.16666666666666666,1.2333333333333334,0.23333333333333334,0.5333333333333333,0.0,0.5333333333333333
codex,shell_primed,hn_api_cache_ttl,capability,30,1.0,1.0,1.0,1.0,131.17417583465576,159.85071742534637,181.43589544296265,159.60861535867056,23.244101862608154,0.14563187463517735,0.17580717,0.22858762500000002,0.31715460000000006,0.239272215,0.05828700035996692,0.24360120693481657,0.30161862500000003,0.388956925,0.2828281975647354,0.056138635000000006,0.737748503329987,0.239272215,159.60861535867056,1.4666666666666666,0.0,0.0,0.0,139.3295253,,0.43333333333333335,1.0333333333333334,0.03333333333333333,1.0666666666666667,0.0,1.0666666666666667
codex,shell_primed,hn_offline_api_refactor,capability,30,1.0,1.0,1.0,1.0,98.46895518302918,114.26580667495728,132.13325705528263,117.12249649365744,20.743361726332374,0.17710826141291902,0.15197808499999998,0.17864385,0.220462585,0.18179632333333334,0.027984656356187753,0.15393411617503605,0.24742725,0.319564525,0.15238284716502623,0.06402530166666666,0.6856292838673524,0.18179632333333334,117.12249649365744,2.1,0.0,0.0,0.0,79.14823943333334,,1.0,1.1,0.1,1.3666666666666667,0.0,1.3666666666666667
codex,shell_primed,hn_settings_deeplink,capability,30,1.0,1.0,1.0,1.0,127.58498344421388,153.3067169189453,177.2921926021576,154.9371425628662,19.268579493687184,0.12436384959060996,0.25811320499999996,0.312422775,0.36454586,0.3134480766666667,0.04154902099224177,0.13255471666660334,0.5232954999999999,0.684932675,0.1986668178207734,0.22720462333333336,0.8324724349294931,0.3134480766666667,154.9371425628662,1.1333333333333333,4.066666666666666,4.066666666666666,0.0,114.43999465517241,,0.0,1.0,0.0,1.2,0.0,1.2
codex,shell_primed,smoke_build_install_launch,regression,30,1.0,1.0,1.0,1.0,51.646996402740484,62.001546025276184,81.94711072444916,64.99454692999522,15.167601416037074,0.23336729206488507,0.08306784499999999,0.11141655,0.18284297499999996,0.12417896166666667,0.04304544629816316,0.34664041090720316,0.15418112499999997,0.20234410000000003,0.23346254836030483,0.03691419666666666,0.6987678525052637,0.12417896166666667,64.99454692999522,1.4,2.9,2.9,0.0,45.88819793333333,,0.13333333333333333,1.0,0.0,0.36666666666666664,0.0,0.36666666666666664
codex,shell_unprimed,feature_from_task_md_fix_tests,capability,30,1.0,1.0,1.0,1.0,132.16779811382293,174.47720110416412,191.59550290107728,171.02916785875956,22.898568875367552,0.13388692210838446,0.11896167499999999,0.14385752499999999,0.18795388499999996,0.14836432333333333,0.02787822181312284,0.18790381128546813,0.208942125,0.26670805,0.2035086821261577,0.06544052666666667,0.7125644351274595,0.14836432333333333,171.02916785875956,2.1,0.06666666666666667,0.06666666666666667,0.0,126.54894320689655,,0.03333333333333333,1.9333333333333333,0.9666666666666667,1.6,0.0,1.6
codex,shell_unprimed,hn_api_cache_ttl,capability,30,1.0,1.0,1.0,1.0,216.29311904907226,232.2546055316925,245.6647964477539,232.50297900835673,15.175749990983853,0.0652712066559732,0.20567645,0.257462975,0.345978115,0.27340671166666664,0.06643526620146173,0.24299061934682353,0.31767924999999997,0.4395237,0.22803821755839287,0.07181158833333333,0.7448849357694384,0.27340671166666664,232.50297900835673,2.533333333333333,0.0,0.0,0.0,179.3460258,,0.4,2.1,1.1,2.1,0.0,2.1
codex,shell_unprimed,hn_offline_api_refactor,capability,30,1.0,1.0,1.0,1.0,176.27823362350463,194.31591832637787,210.0220022201538,194.62617863814037,15.33420714250278,0.0787879988694274,0.16950338999999998,0.20458094999999998,0.27250513500000006,0.21567288166666668,0.050109013160643374,0.23233803329103464,0.27623925,0.374832675,0.2118992658396827,0.08697077666666667,0.7199882957696917,0.21567288166666668,194.62617863814037,3.433333333333333,0.0,0.0,0.0,129.36441676666666,,1.0,2.3,1.3,2.3,0.0,2.3
codex,shell_unprimed,hn_settings_deeplink,capability,30,0.9666666666666667,0.9666666666666667,0.9999629629629629,0.9032962962962963,117.97455933094025,150.2586623430252,164.36008975505828,144.86536982854207,23.41602749690369,0.16163992488072296,0.268831395,0.323818075,0.398628125,0.325087035,0.0636540727477205,0.1958062484642628,0.55136725,0.62305495,0.14172043374752516,0.21500381724137932,0.8092613232780812,0.3362969327586207,149.86072740883662,1.4,3.9,3.9,0.0,104.31593017241379,,0.0,0.9666666666666667,0.0,0.8666666666666667,0.0,0.8666666666666667
codex,shell_unprimed,smoke_build_install_launch,regression,30,1.0,1.0,1.0,1.0,81.25193872451783,107.77853846549988,124.86534309387207,105.87550779978434,25.014110753906756,0.23625965318824857,0.11806067,0.138280625,0.180206915,0.14801880333333334,0.028672505157737886,0.19370853237590616,0.23803587499999998,0.27383405,0.13555520494277587,0.092355655,0.802916024661712,0.14801880333333334,105.87550779978434,3.7,2.7666666666666666,2.7666666666666666,0.0,91.45595776666667,,1.1666666666666667,1.0,0.0,1.7333333333333334,0.0,1.7333333333333334
